date,label,trend_up,drawdown,vix10,hy_oas,stress,sahm_gap,recession,stress_basis
2013-11-15,BOOM,1,0.0000,12.81,4.38,0,-0.03,0,vix+credit
2013-11-22,BOOM,1,0.0000,12.72,4.30,0,-0.03,0,vix+credit
2013-11-29,BOOM,1,0.0008,12.93,4.23,0,-0.03,0,vix+credit
2013-12-06,BOOM,1,0.0012,13.69,4.13,0,-0.03,0,vix+credit
2013-12-13,BOOM,1,0.0183,14.65,4.12,0,-0.10,0,vix+credit
2013-12-20,BOOM,1,0.0000,14.81,4.04,0,-0.10,0,vix+credit
2013-12-27,BOOM,1,0.0003,14.00,3.96,0,-0.10,0,vix+credit
2014-01-03,BOOM,1,0.0092,13.35,3.98,0,-0.10,0,vix+credit
2014-01-10,BOOM,1,0.0032,13.21,3.95,0,-0.17,0,vix+credit
2014-01-17,BOOM,1,0.0052,12.72,3.88,0,-0.17,0,vix+credit
2014-01-24,BOOM,1,0.0314,13.26,4.08,0,-0.17,0,vix+credit
2014-01-31,BOOM,1,0.0356,15.63,4.21,0,-0.17,0,vix+credit
2014-02-07,BOOM,1,0.0278,17.93,4.20,0,-0.17,0,vix+credit
2014-02-14,BOOM,1,0.0053,16.48,4.03,0,-0.20,0,vix+credit
2014-02-21,BOOM,1,0.0066,14.59,3.90,0,-0.20,0,vix+credit
2014-02-28,BOOM,1,0.0000,14.27,3.81,0,-0.20,0,vix+credit
2014-03-07,BOOM,1,0.0000,14.26,3.79,0,-0.20,0,vix+credit
2014-03-14,BOOM,1,0.0197,14.98,3.96,0,-0.07,0,vix+credit
2014-03-21,BOOM,1,0.0061,15.23,3.76,0,-0.07,0,vix+credit
2014-03-28,BOOM,1,0.0109,14.79,3.73,0,-0.07,0,vix+credit
2014-04-04,BOOM,1,0.0136,14.05,3.68,0,-0.07,0,vix+credit
2014-04-11,BOOM,1,0.0398,14.46,3.82,0,0.00,0,vix+credit
2014-04-17,BOOM,1,0.0138,15.04,3.68,0,0.00,0,vix+credit
2014-04-25,BOOM,1,0.0145,14.34,3.69,0,0.00,0,vix+credit
2014-05-02,BOOM,1,0.0052,13.43,3.73,0,0.00,0,vix+credit
2014-05-09,BOOM,1,0.0066,13.41,3.74,0,0.00,0,vix+credit
2014-05-16,BOOM,1,0.0103,12.90,3.77,0,-0.13,0,vix+credit
2014-05-23,BOOM,1,0.0000,12.28,3.78,0,-0.13,0,vix+credit
2014-05-30,BOOM,1,0.0000,11.93,3.75,0,-0.13,0,vix+credit
2014-06-06,BOOM,1,0.0000,11.55,3.53,0,-0.13,0,vix+credit
2014-06-13,BOOM,1,0.0077,11.64,3.47,0,-0.13,0,vix+credit
2014-06-20,BOOM,1,0.0000,11.53,3.36,0,-0.13,0,vix+credit
2014-06-27,BOOM,1,0.0010,11.44,3.48,0,-0.13,0,vix+credit
2014-07-03,BOOM,1,0.0000,11.23,3.44,0,-0.13,0,vix+credit
2014-07-11,BOOM,1,0.0090,11.47,3.61,0,-0.20,0,vix+credit
2014-07-18,BOOM,1,0.0036,12.10,3.78,0,-0.20,0,vix+credit
2014-07-25,BOOM,1,0.0048,12.25,3.75,0,-0.20,0,vix+credit
2014-08-01,BOOM,1,0.0316,13.43,4.25,0,-0.20,0,vix+credit
2014-08-08,BOOM,1,0.0284,15.39,4.20,0,-0.20,0,vix+credit
2014-08-15,BOOM,1,0.0166,14.76,3.97,0,0.00,0,vix+credit
2014-08-22,BOOM,1,0.0020,12.64,3.79,0,0.00,0,vix+credit
2014-08-29,BOOM,1,0.0000,11.88,3.80,0,0.00,0,vix+credit
2014-09-05,BOOM,1,0.0000,12.01,3.93,0,0.00,0,vix+credit
2014-09-12,BOOM,1,0.0110,12.66,4.03,0,-0.07,0,vix+credit
2014-09-19,BOOM,1,0.0005,12.88,3.97,0,-0.07,0,vix+credit
2014-09-26,BOOM,1,0.0142,13.60,4.40,0,-0.07,0,vix+credit
2014-10-03,BOOM,1,0.0216,15.21,4.29,0,-0.07,0,vix+credit
2014-10-10,STALL,1,0.0523,16.75,4.66,1,-0.07,0,vix+credit
2014-10-17,STALL,0,0.0619,20.77,4.68,1,-0.07,0,vix+credit
2014-10-24,BOOM,1,0.0233,20.51,4.38,1,-0.07,0,vix+credit
2014-10-31,BOOM,1,0.0000,15.93,4.30,0,-0.07,0,vix+credit
2014-11-07,BOOM,1,0.0000,14.47,4.36,0,-0.07,0,vix+credit
2014-11-14,BOOM,1,0.0000,13.63,4.43,0,-0.17,0,vix+credit
2014-11-21,BOOM,1,0.0000,13.40,4.54,1,-0.17,0,vix+credit
2014-11-28,BOOM,1,0.0025,13.19,4.64,1,-0.17,0,vix+credit
2014-12-05,BOOM,1,0.0000,12.69,4.77,1,-0.17,0,vix+credit
2014-12-12,BOOM,1,0.0352,15.30,5.47,1,-0.10,0,vix+credit
2014-12-19,BOOM,1,0.0023,18.60,5.09,1,-0.10,0,vix+credit
2014-12-26,BOOM,1,0.0000,17.67,4.93,1,-0.10,0,vix+credit
2015-01-02,BOOM,1,0.0155,16.02,5.08,1,-0.10,0,vix+credit
2015-01-09,BOOM,1,0.0219,17.74,5.20,1,-0.10,0,vix+credit
2015-01-16,BOOM,1,0.0340,19.99,5.42,1,-0.10,0,vix+credit
2015-01-23,BOOM,1,0.0185,19.43,5.30,1,-0.10,0,vix+credit
2015-01-30,BOOM,1,0.0457,18.57,5.37,1,-0.10,0,vix+credit
2015-02-06,BOOM,1,0.0168,18.21,4.78,1,-0.10,0,vix+credit
2015-02-13,BOOM,1,0.0000,17.20,4.71,1,0.00,0,vix+credit
2015-02-20,BOOM,1,0.0000,16.09,4.53,1,0.00,0,vix+credit
2015-02-27,BOOM,1,0.0052,14.49,4.43,0,0.00,0,vix+credit
2015-03-06,BOOM,1,0.0218,13.97,4.42,0,0.00,0,vix+credit
2015-03-13,BOOM,1,0.0302,15.04,4.68,1,-0.10,0,vix+credit
2015-03-20,BOOM,1,0.0044,15.24,4.81,1,-0.10,0,vix+credit
2015-03-27,BOOM,1,0.0266,14.57,4.76,1,-0.10,0,vix+credit
2015-04-02,BOOM,1,0.0238,14.59,4.82,1,-0.10,0,vix+credit
2015-04-10,BOOM,1,0.0072,14.38,4.60,1,-0.07,0,vix+credit
2015-04-17,BOOM,1,0.0171,13.61,4.66,1,-0.07,0,vix+credit
2015-04-24,BOOM,1,0.0000,13.10,4.56,1,-0.07,0,vix+credit
2015-05-01,BOOM,1,0.0044,13.02,4.53,1,-0.07,0,vix+credit
2015-05-08,BOOM,1,0.0008,13.65,4.53,1,-0.07,0,vix+credit
2015-05-15,BOOM,1,0.0000,13.69,4.55,1,-0.10,0,vix+credit
2015-05-22,BOOM,1,0.0022,12.93,4.47,0,-0.10,0,vix+credit
2015-05-29,BOOM,1,0.0110,12.96,4.52,1,-0.10,0,vix+credit
2015-06-05,BOOM,1,0.0178,13.74,4.56,1,-0.10,0,vix+credit
2015-06-12,BOOM,1,0.0172,14.04,4.63,1,0.03,0,vix+credit
2015-06-19,BOOM,1,0.0098,14.15,4.73,1,0.03,0,vix+credit
2015-06-26,BOOM,1,0.0138,13.80,4.65,1,0.03,0,vix+credit
2015-07-02,BOOM,1,0.0254,15.01,4.91,1,0.03,0,vix+credit
2015-07-10,BOOM,1,0.0254,17.35,4.97,1,0.03,0,vix+credit
2015-07-17,BOOM,1,0.0020,15.41,4.95,1,0.00,0,vix+credit
2015-07-24,BOOM,1,0.0240,12.75,5.32,1,0.00,0,vix+credit
2015-07-31,BOOM,1,0.0127,12.88,5.36,1,0.00,0,vix+credit
2015-08-07,BOOM,1,0.0250,13.10,5.52,1,0.00,0,vix+credit
2015-08-14,BOOM,1,0.0184,13.11,5.52,1,-0.07,0,vix+credit
2015-08-21,STALL,0,0.0751,15.51,5.86,1,-0.07,0,vix+credit
2015-08-28,STALL,0,0.0666,24.85,5.72,1,-0.07,0,vix+credit
2015-09-04,STALL,0,0.0984,29.86,5.74,1,-0.07,0,vix+credit
2015-09-11,STALL,0,0.0797,26.41,5.62,1,-0.17,0,vix+credit
2015-09-18,STALL,0,0.0811,23.81,5.80,1,-0.17,0,vix+credit
2015-09-25,DECLINE,0,0.0936,22.34,6.15,2,-0.17,0,vix+credit
2015-10-02,DECLINE,0,0.0842,23.42,6.83,2,-0.17,0,vix+credit
2015-10-09,DECLINE,0,0.0544,21.43,6.13,2,-0.17,0,vix+credit
2015-10-16,DECLINE,0,0.0459,17.48,6.18,2,-0.10,0,vix+credit
2015-10-23,BOOM,1,0.0261,15.93,5.97,1,-0.10,0,vix+credit
2015-10-30,BOOM,1,0.0242,15.11,5.88,1,-0.10,0,vix+credit
2015-11-06,BOOM,1,0.0148,14.83,5.82,1,-0.10,0,vix+credit
2015-11-13,DECLINE,0,0.0506,15.99,6.24,2,-0.07,0,vix+credit
2015-11-20,STALL,1,0.0195,17.26,6.32,2,-0.07,0,vix+credit
2015-11-27,STALL,1,0.0191,16.82,6.38,2,-0.07,0,vix+credit
2015-12-04,STALL,1,0.0184,15.70,6.37,2,-0.07,0,vix+credit
2015-12-11,DECLINE,0,0.0556,17.64,7.10,2,0.00,0,vix+credit
2015-12-18,DECLINE,0,0.0588,19.80,7.20,2,0.00,0,vix+credit
2015-12-24,DECLINE,0,0.0328,19.22,7.05,2,0.00,0,vix+credit
2015-12-31,DECLINE,0,0.0408,17.47,6.95,2,0.00,0,vix+credit
2016-01-08,DECLINE,0,0.0980,19.69,7.23,2,0.00,0,vix+credit
2016-01-15,DECLINE,0,0.1176,23.56,7.89,2,0.00,0,vix+credit
2016-01-22,DECLINE,0,0.1051,25.26,7.87,2,0.00,0,vix+credit
2016-01-29,DECLINE,0,0.0894,24.21,7.74,2,0.00,0,vix+credit
2016-02-05,CRISIS,0,0.1177,22.12,8.10,3,0.00,0,vix+credit
2016-02-12,CRISIS,0,0.1249,24.12,8.64,3,-0.07,0,vix+credit
2016-02-19,CRISIS,0,0.1000,24.43,8.23,3,-0.07,0,vix+credit
2016-02-26,DECLINE,0,0.0858,21.40,7.80,2,-0.07,0,vix+credit
2016-03-04,DECLINE,0,0.0614,18.89,7.08,2,-0.07,0,vix+credit
2016-03-11,STALL,1,0.0510,17.78,6.82,2,-0.07,0,vix+credit
2016-03-18,STALL,1,0.0381,16.61,6.71,2,-0.07,0,vix+credit
2016-03-24,STALL,1,0.0445,15.13,6.93,2,-0.07,0,vix+credit
2016-04-01,STALL,1,0.0272,14.13,7.05,2,-0.07,0,vix+credit
2016-04-08,STALL,1,0.0391,14.48,7.03,2,-0.07,0,vix+credit
2016-04-15,STALL,1,0.0235,14.74,6.62,2,0.00,0,vix+credit
2016-04-22,STALL,1,0.0184,13.93,6.29,2,0.00,0,vix+credit
2016-04-29,STALL,1,0.0307,13.98,6.24,2,0.00,0,vix+credit
2016-05-06,STALL,1,0.0346,14.97,6.48,2,0.00,0,vix+credit
2016-05-13,STALL,1,0.0395,14.93,6.41,2,0.10,0,vix+credit
2016-05-20,STALL,1,0.0357,15.01,6.22,2,0.10,0,vix+credit
2016-05-27,STALL,1,0.0137,14.84,6.08,2,0.10,0,vix+credit
2016-06-03,STALL,1,0.0137,14.14,6.09,2,0.10,0,vix+credit
2016-06-10,BOOM,1,0.0151,14.21,5.98,1,0.07,0,vix+credit
2016-06-17,STALL,1,0.0268,17.38,6.21,2,0.07,0,vix+credit
2016-06-24,STALL,1,0.0427,20.14,6.33,2,0.07,0,vix+credit
2016-07-01,STALL,1,0.0119,19.07,6.12,2,0.07,0,vix+credit
2016-07-08,BOOM,1,0.0000,17.39,5.88,1,0.07,0,vix+credit
2016-07-15,BOOM,1,0.0009,13.89,5.42,1,0.03,0,vix+credit
2016-07-22,BOOM,1,0.0000,12.66,5.39,1,0.03,0,vix+credit
2016-07-29,BOOM,1,0.0007,12.43,5.61,1,0.03,0,vix+credit
2016-08-05,BOOM,1,0.0000,12.58,5.46,1,0.03,0,vix+credit
2016-08-12,BOOM,1,0.0008,12.09,5.34,1,-0.07,0,vix+credit
2016-08-19,BOOM,1,0.0029,11.79,5.15,1,-0.07,0,vix+credit
2016-08-26,BOOM,1,0.0096,12.48,5.04,1,-0.07,0,vix+credit
2016-09-02,BOOM,1,0.0046,13.03,5.09,1,-0.07,0,vix+credit
2016-09-09,BOOM,1,0.0285,13.26,5.10,1,-0.07,0,vix+credit
2016-09-16,BOOM,1,0.0233,14.88,5.27,1,0.03,0,vix+credit
2016-09-23,BOOM,1,0.0116,15.19,5.10,1,0.03,0,vix+credit
2016-09-30,BOOM,1,0.0100,13.64,4.97,1,0.03,0,vix+credit
2016-10-07,BOOM,1,0.0166,13.38,4.76,1,0.03,0,vix+credit
2016-10-14,BOOM,1,0.0261,14.40,4.72,1,0.07,0,vix+credit
2016-10-21,BOOM,1,0.0224,15.04,4.62,1,0.07,0,vix+credit
2016-10-28,BOOM,1,0.0291,14.53,4.76,1,0.07,0,vix+credit
2016-11-04,BOOM,1,0.0479,17.18,5.20,1,0.07,0,vix+credit
2016-11-11,BOOM,1,0.0117,18.03,4.97,1,0.10,0,vix+credit
2016-11-18,BOOM,1,0.0038,14.85,4.84,1,0.10,0,vix+credit
2016-11-25,BOOM,1,0.0000,13.15,4.64,1,0.10,0,vix+credit
2016-12-02,BOOM,1,0.0097,13.00,4.64,1,0.10,0,vix+credit
2016-12-09,BOOM,1,0.0000,12.81,4.28,0,0.10,0,vix+credit
2016-12-16,BOOM,1,0.0060,12.41,4.21,0,0.03,0,vix+credit
2016-12-23,BOOM,1,0.0035,12.08,4.16,0,0.03,0,vix+credit
2016-12-30,BOOM,1,0.0145,12.18,4.21,0,0.03,0,vix+credit
2017-01-06,BOOM,1,0.0000,12.29,3.98,0,0.03,0,vix+credit
2017-01-13,BOOM,1,0.0010,11.88,4.02,0,-0.07,0,vix+credit
2017-01-20,BOOM,1,0.0025,11.71,4.02,0,-0.07,0,vix+credit
2017-01-27,BOOM,1,0.0016,11.48,3.93,0,-0.07,0,vix+credit
2017-02-03,BOOM,1,0.0004,11.34,3.86,0,-0.07,0,vix+credit
2017-02-10,BOOM,1,0.0000,11.44,3.90,0,-0.07,0,vix+credit
2017-02-17,BOOM,1,0.0000,11.29,3.86,0,-0.07,0,vix+credit
2017-02-24,BOOM,1,0.0000,11.44,3.84,0,-0.07,0,vix+credit
2017-03-03,BOOM,1,0.0054,11.83,3.60,0,-0.07,0,vix+credit
2017-03-10,BOOM,1,0.0097,11.88,3.89,0,-0.07,0,vix+credit
2017-03-17,BOOM,1,0.0074,11.63,3.91,0,-0.03,0,vix+credit
2017-03-24,BOOM,1,0.0217,12.05,4.07,0,-0.03,0,vix+credit
2017-03-31,BOOM,1,0.0139,12.21,3.92,0,-0.03,0,vix+credit
2017-04-07,BOOM,1,0.0169,12.17,3.86,0,-0.03,0,vix+credit
2017-04-13,BOOM,1,0.0280,13.55,4.03,0,-0.10,0,vix+credit
2017-04-21,BOOM,1,0.0197,14.65,3.97,0,-0.10,0,vix+credit
2017-04-28,BOOM,1,0.0049,12.64,3.75,0,-0.10,0,vix+credit
2017-05-05,BOOM,1,0.0000,10.60,3.82,0,-0.10,0,vix+credit
2017-05-12,BOOM,1,0.0036,10.34,3.77,0,-0.10,0,vix+credit
2017-05-19,BOOM,1,0.0086,11.43,3.78,0,-0.10,0,vix+credit
2017-05-26,BOOM,1,0.0000,11.48,3.67,0,-0.10,0,vix+credit
2017-06-02,BOOM,1,0.0000,10.39,3.69,0,-0.10,0,vix+credit
2017-06-09,BOOM,1,0.0030,10.20,3.73,0,-0.10,0,vix+credit
2017-06-16,BOOM,1,0.0030,10.56,3.76,0,-0.07,0,vix+credit
2017-06-23,BOOM,1,0.0062,10.63,3.86,0,-0.07,0,vix+credit
2017-06-30,BOOM,1,0.0122,10.61,3.77,0,-0.07,0,vix+credit
2017-07-07,BOOM,1,0.0115,10.96,3.83,0,-0.07,0,vix+credit
2017-07-14,BOOM,1,0.0000,10.89,3.73,0,-0.03,0,vix+credit
2017-07-21,BOOM,1,0.0005,10.01,3.64,0,-0.03,0,vix+credit
2017-07-28,BOOM,1,0.0023,9.73,3.59,0,-0.03,0,vix+credit
2017-08-04,BOOM,1,0.0004,10.00,3.63,0,-0.03,0,vix+credit
2017-08-11,BOOM,1,0.0160,11.47,4.00,0,-0.03,0,vix+credit
2017-08-18,BOOM,1,0.0223,12.95,3.98,0,-0.03,0,vix+credit
2017-08-25,BOOM,1,0.0153,12.62,3.89,0,-0.03,0,vix+credit
2017-09-01,BOOM,1,0.0018,11.53,3.82,0,-0.03,0,vix+credit
2017-09-08,BOOM,1,0.0079,11.38,3.92,0,-0.03,0,vix+credit
2017-09-15,BOOM,1,0.0000,11.01,3.73,0,0.00,0,vix+credit
2017-09-22,BOOM,1,0.0024,10.18,3.64,0,0.00,0,vix+credit
2017-09-29,BOOM,1,0.0000,9.87,3.54,0,0.00,0,vix+credit
2017-10-06,BOOM,1,0.0011,9.67,3.52,0,0.00,0,vix+credit
2017-10-13,BOOM,1,0.0008,9.72,3.60,0,0.00,0,vix+credit
2017-10-20,BOOM,1,0.0000,10.01,3.42,0,0.00,0,vix+credit
2017-10-27,BOOM,1,0.0000,10.49,3.44,0,0.00,0,vix+credit
2017-11-03,BOOM,1,0.0000,10.45,3.52,0,0.00,0,vix+credit
2017-11-10,BOOM,1,0.0047,10.08,3.76,0,-0.03,0,vix+credit
2017-11-17,BOOM,1,0.0060,11.03,3.76,0,-0.03,0,vix+credit
2017-11-24,BOOM,1,0.0000,11.06,3.67,0,-0.03,0,vix+credit
2017-12-01,BOOM,1,0.0020,10.47,3.63,0,-0.03,0,vix+credit
2017-12-08,BOOM,1,0.0000,10.71,3.63,0,-0.03,0,vix+credit
2017-12-15,BOOM,1,0.0000,10.31,3.64,0,-0.07,0,vix+credit
2017-12-22,BOOM,1,0.0025,9.81,3.56,0,-0.07,0,vix+credit
2017-12-29,BOOM,1,0.0062,10.02,3.58,0,-0.07,0,vix+credit
2018-01-05,BOOM,1,0.0000,9.88,3.36,0,-0.07,0,vix+credit
2018-01-12,BOOM,1,0.0000,9.79,3.37,0,-0.07,0,vix+credit
2018-01-19,BOOM,1,0.0000,10.57,3.35,0,-0.07,0,vix+credit
2018-01-26,BOOM,1,0.0000,11.35,3.23,0,-0.07,0,vix+credit
2018-02-02,BOOM,1,0.0385,12.92,3.36,0,-0.07,0,vix+credit
2018-02-09,STALL,1,0.0882,23.05,3.82,1,-0.07,0,vix+credit
2018-02-16,BOOM,1,0.0490,26.60,3.50,1,-0.07,0,vix+credit
2018-02-23,BOOM,1,0.0437,21.33,3.58,1,-0.07,0,vix+credit
2018-03-02,STALL,1,0.0632,19.16,3.65,0,-0.07,0,vix+credit
2018-03-09,BOOM,1,0.0300,18.23,3.53,0,-0.07,0,vix+credit
2018-03-16,BOOM,1,0.0421,16.78,3.60,0,-0.03,0,vix+credit
2018-03-23,STALL,1,0.0991,18.50,3.74,0,-0.03,0,vix+credit
2018-03-29,STALL,1,0.0808,20.55,3.79,1,-0.03,0,vix+credit
2018-04-06,STALL,1,0.0934,21.65,3.64,1,-0.03,0,vix+credit
2018-04-13,STALL,1,0.0754,20.36,3.38,1,-0.03,0,vix+credit
2018-04-20,STALL,1,0.0706,17.86,3.33,0,-0.03,0,vix+credit
2018-04-27,STALL,1,0.0706,16.41,3.44,0,-0.03,0,vix+credit
2018-05-04,STALL,1,0.0729,16.19,3.49,0,-0.03,0,vix+credit
2018-05-11,STALL,1,0.0505,14.68,3.40,0,0.00,0,vix+credit
2018-05-18,STALL,1,0.0557,13.66,3.41,0,0.00,0,vix+credit
2018-05-25,STALL,1,0.0527,13.25,3.53,0,0.00,0,vix+credit
2018-06-01,BOOM,1,0.0481,13.89,3.55,0,0.00,0,vix+credit
2018-06-08,BOOM,1,0.0327,13.52,3.45,0,0.00,0,vix+credit
2018-06-15,BOOM,1,0.0324,12.28,3.33,0,-0.10,0,vix+credit
2018-06-22,BOOM,1,0.0411,12.86,3.39,0,-0.10,0,vix+credit
2018-06-29,STALL,1,0.0538,15.10,3.61,0,-0.10,0,vix+credit
2018-07-06,BOOM,1,0.0394,15.80,3.74,0,-0.10,0,vix+credit
2018-07-13,BOOM,1,0.0249,13.99,3.62,0,0.00,0,vix+credit
2018-07-20,BOOM,1,0.0247,12.64,3.55,0,0.00,0,vix+credit
2018-07-27,BOOM,1,0.0188,12.52,3.42,0,0.00,0,vix+credit
2018-08-03,BOOM,1,0.0113,12.66,3.43,0,0.00,0,vix+credit
2018-08-10,BOOM,1,0.0138,12.16,3.50,0,-0.07,0,vix+credit
2018-08-17,BOOM,1,0.0079,12.63,3.49,0,-0.07,0,vix+credit
2018-08-24,BOOM,1,0.0000,13.08,3.46,0,-0.07,0,vix+credit
2018-08-31,BOOM,1,0.0043,12.53,3.49,0,-0.07,0,vix+credit
2018-09-07,BOOM,1,0.0145,13.19,3.48,0,-0.07,0,vix+credit
2018-09-14,BOOM,1,0.0031,13.44,3.29,0,0.00,0,vix+credit
2018-09-21,BOOM,1,0.0004,12.67,3.25,0,0.00,0,vix+credit
2018-09-28,BOOM,1,0.0057,12.37,3.24,0,0.00,0,vix+credit
2018-10-05,BOOM,1,0.0154,12.67,3.32,0,0.00,0,vix+credit
2018-10-12,STALL,1,0.0558,16.56,3.54,0,-0.10,0,vix+credit
2018-10-19,STALL,0,0.0556,19.72,3.51,0,-0.10,0,vix+credit
2018-10-26,STALL,0,0.0928,21.02,3.85,1,-0.10,0,vix+credit
2018-11-02,STALL,0,0.0709,22.21,3.72,1,-0.10,0,vix+credit
2018-11-09,STALL,1,0.0511,19.84,3.71,0,-0.10,0,vix+credit
2018-11-16,STALL,0,0.0664,19.01,4.18,0,0.00,0,vix+credit
2018-11-23,DECLINE,0,0.1017,20.21,4.29,1,0.00,0,vix+credit
2018-11-30,STALL,0,0.0582,19.63,4.29,0,0.00,0,vix+credit
2018-12-07,DECLINE,0,0.1016,19.64,4.50,1,0.00,0,vix+credit
2018-12-14,DECLINE,0,0.1129,20.78,4.46,1,0.00,0,vix+credit
2018-12-21,DECLINE,0,0.1754,24.23,5.22,1,0.00,0,vix+credit
2018-12-28,DECLINE,0,0.1518,28.06,5.30,1,0.00,0,vix+credit
2019-01-04,DECLINE,0,0.1361,27.87,5.05,1,0.00,0,vix+credit
2019-01-11,DECLINE,0,0.1141,22.33,4.55,1,0.07,0,vix+credit
2019-01-18,STALL,0,0.0887,19.21,4.27,0,0.07,0,vix+credit
2019-01-25,STALL,0,0.0908,18.74,4.34,0,0.07,0,vix+credit
2019-02-01,STALL,0,0.0765,18.28,4.29,0,0.07,0,vix+credit
2019-02-08,STALL,0,0.0760,16.71,4.32,0,0.07,0,vix+credit
2019-02-15,STALL,1,0.0529,15.69,4.12,0,0.13,0,vix+credit
2019-02-22,BOOM,1,0.0471,15.08,4.05,0,0.13,0,vix+credit
2019-03-01,BOOM,1,0.0434,14.49,3.86,0,0.13,0,vix+credit
2019-03-08,STALL,0,0.0640,15.08,4.18,0,0.13,0,vix+credit
2019-03-15,BOOM,1,0.0369,14.56,3.95,0,0.13,0,vix+credit
2019-03-22,BOOM,1,0.0444,13.86,4.03,0,0.13,0,vix+credit
2019-03-29,BOOM,1,0.0329,14.50,3.99,0,0.13,0,vix+credit
2019-04-05,BOOM,1,0.0130,14.12,3.86,0,0.13,0,vix+credit
2019-04-12,BOOM,1,0.0080,13.27,3.68,0,0.10,0,vix+credit
2019-04-18,BOOM,1,0.0088,12.78,3.73,0,0.10,0,vix+credit
2019-04-26,BOOM,1,0.0000,12.50,3.76,0,0.10,0,vix+credit
2019-05-03,BOOM,1,0.0001,13.21,3.72,0,0.10,0,vix+credit
2019-05-10,BOOM,1,0.0219,15.76,4.01,0,0.10,0,vix+credit
2019-05-17,BOOM,1,0.0293,17.56,4.07,0,0.00,0,vix+credit
2019-05-24,BOOM,1,0.0407,16.51,4.16,0,0.00,0,vix+credit
2019-05-31,STALL,0,0.0658,16.61,4.59,1,0.00,0,vix+credit
2019-06-07,BOOM,1,0.0246,17.14,4.37,0,0.00,0,vix+credit
2019-06-14,BOOM,1,0.0200,16.31,4.23,0,-0.07,0,vix+credit
2019-06-21,BOOM,1,0.0013,15.39,3.95,0,-0.07,0,vix+credit
2019-06-28,BOOM,1,0.0042,15.36,4.07,0,-0.07,0,vix+credit
2019-07-05,BOOM,1,0.0018,14.69,3.98,0,-0.07,0,vix+credit
2019-07-12,BOOM,1,0.0000,13.43,4.02,0,-0.07,0,vix+credit
2019-07-19,BOOM,1,0.0125,13.39,4.07,0,-0.07,0,vix+credit
2019-07-26,BOOM,1,0.0000,13.06,3.89,0,-0.07,0,vix+credit
2019-08-02,BOOM,1,0.0310,14.15,4.19,0,-0.07,0,vix+credit
2019-08-09,BOOM,1,0.0354,17.75,4.31,0,-0.07,0,vix+credit
2019-08-16,BOOM,1,0.0453,19.95,4.47,0,0.00,0,vix+credit
2019-08-23,STALL,1,0.0591,18.71,4.25,0,0.00,0,vix+credit
2019-08-30,BOOM,1,0.0329,18.26,4.09,0,0.00,0,vix+credit
2019-09-06,BOOM,1,0.0156,18.40,4.05,0,0.00,0,vix+credit
2019-09-13,BOOM,1,0.0061,16.03,3.83,0,0.00,0,vix+credit
2019-09-20,BOOM,1,0.0112,14.55,3.81,0,0.00,0,vix+credit
2019-09-27,BOOM,1,0.0212,15.36,3.99,0,0.00,0,vix+credit
2019-10-04,BOOM,1,0.0244,17.27,4.38,0,0.00,0,vix+credit
2019-10-11,BOOM,1,0.0184,18.15,4.10,0,-0.03,0,vix+credit
2019-10-18,BOOM,1,0.0131,15.98,4.02,0,-0.03,0,vix+credit
2019-10-25,BOOM,1,0.0011,13.87,3.89,0,-0.03,0,vix+credit
2019-11-01,BOOM,1,0.0000,13.30,4.09,0,-0.03,0,vix+credit
2019-11-08,BOOM,1,0.0000,12.75,4.00,0,-0.03,0,vix+credit
2019-11-15,BOOM,1,0.0000,12.68,4.06,0,-0.03,0,vix+credit
2019-11-22,BOOM,1,0.0038,12.70,4.13,0,-0.03,0,vix+credit
2019-11-29,BOOM,1,0.0040,12.34,4.01,0,-0.03,0,vix+credit
2019-12-06,BOOM,1,0.0024,13.39,3.89,0,-0.03,0,vix+credit
2019-12-13,BOOM,1,0.0000,14.69,3.71,0,0.00,0,vix+credit
2019-12-20,BOOM,1,0.0000,13.51,3.53,0,0.00,0,vix+credit
2019-12-27,BOOM,1,0.0000,12.60,3.56,0,0.00,0,vix+credit
2020-01-03,BOOM,1,0.0071,13.15,3.61,0,0.00,0,vix+credit
2020-01-10,BOOM,1,0.0029,13.47,3.48,0,0.03,0,vix+credit
2020-01-17,BOOM,1,0.0000,12.77,3.39,0,0.03,0,vix+credit
2020-01-24,BOOM,1,0.0103,12.74,3.68,0,0.03,0,vix+credit
2020-01-31,BOOM,1,0.0313,15.06,4.03,0,0.03,0,vix+credit
2020-02-07,BOOM,1,0.0054,16.48,3.75,0,0.03,0,vix+credit
2020-02-14,BOOM,1,0.0000,15.14,3.56,0,0.03,0,vix+credit
2020-02-21,BOOM,1,0.0143,14.91,3.66,0,0.03,0,vix+credit
2020-02-28,DECLINE,0,0.1276,23.52,5.04,1,0.03,0,vix+credit
2020-03-06,DECLINE,0,0.1222,34.35,5.64,2,0.03,0,vix+credit
2020-03-13,CRISIS,0,0.1994,47.27,7.31,3,0.00,0,vix+credit
2020-03-20,CRISIS,0,0.3193,66.21,10.09,3,0.00,0,vix+credit
2020-03-27,CRISIS,0,0.2495,68.68,8.99,3,0.00,0,vix+credit
2020-04-03,CRISIS,0,0.2651,57.91,9.43,3,0.00,0,vix+credit
2020-04-09,CRISIS,0,0.1761,50.79,7.96,3,0.00,0,vix+credit
2020-04-17,CRISIS,0,0.1511,42.18,7.31,3,0.27,0,vix+credit
